time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-11-06T19:00:14.000Z,65.1243,-148.9846,0,1.1,ml,,,,0.55,ak,ak11435075,2014-11-06T21:17:25.420Z,"55km NW of Ester, Alaska",earthquake
2014-11-06T18:51:15.000Z,60.5533,-152.0937,80.2,2.2,ml,,,,0.64,ak,ak11435072,2014-11-06T19:43:37.587Z,"36km ENE of Redoubt Volcano, Alaska",earthquake
2014-11-06T18:35:06.400Z,18.4927,-66.3147,102,2.9,Md,12,205.2,0.20391757,0.21,pr,pr14310002,2014-11-07T02:37:32.135Z,"3km NE of Brenas, Puerto Rico",earthquake
2014-11-06T18:34:25.600Z,19.3242,-155.1147,4.5,1.4,Md,,219.6,0.06288207,0.13,hv,hv60798821,2014-11-06T21:33:28.735Z,"17km SE of Volcano, Hawaii",earthquake
2014-11-06T18:15:06.180Z,34.5883333,-117.2956667,0.01,1,ml,11,122,0.03933,0.15,ci,ci37285552,2014-11-06T22:42:00.109Z,"5km N of Victorville, California",quarry_blast
2014-11-06T17:52:48.150Z,33.06,-116.4256667,9.78,1.22,ml,29,67,0.1458,0.32,ci,ci37285536,2014-11-06T19:18:39.140Z,"16km E of Julian, California",earthquake
2014-11-06T17:29:46.840Z,34.5071667,-118.0205,8.59,1.21,ml,9,96,0.02133,0.16,ci,ci37285528,2014-11-06T22:37:02.510Z,"3km WSW of Littlerock, California",earthquake
2014-11-06T17:20:10.000Z,60.1405,-141.4028,1.1,1.2,ml,,,,1.06,ak,ak11435041,2014-11-06T18:19:52.593Z,"57km E of Cape Yakataga, Alaska",earthquake
2014-11-06T16:56:46.000Z,31.4348,-115.333,0,3.7,ml,,,,1.12,us,usc000sv1k,2014-11-08T15:24:09.430Z,"65km NW of San Felipe, Mexico",earthquake
2014-11-06T16:53:36.710Z,33.9555,-116.9543333,17.7,1.3,ml,47,48,0.1386,0.25,ci,ci37285512,2014-11-06T19:19:00.270Z,"2km SE of Cherry Valley, California",earthquake
2014-11-06T16:43:47.000Z,65.4092,-149.9154,5,1.2,ml,,,,0.86,ak,ak11435016,2014-11-06T18:19:47.110Z,"56km NE of Manley Hot Springs, Alaska",earthquake
2014-11-06T16:35:47.000Z,61.1677,-147.4087,0.5,1.8,ml,,,,0.78,ak,ak11435015,2014-11-06T18:19:46.517Z,"57km W of Valdez, Alaska",earthquake
2014-11-06T16:35:07.172Z,35.8913,-115.2926,8.6948,2.74,ml,15,191.46,0.224,0.1194,nn,nn00466792,2014-11-07T22:53:18.000Z,"15km SSW of Enterprise, Nevada",earthquake
2014-11-06T16:20:16.000Z,63.2267,-144.8683,10.1,2.2,ml,,,,1.05,ak,ak11435010,2014-11-06T18:19:48.411Z,"74km SSE of Deltana, Alaska",earthquake
2014-11-06T16:09:30.480Z,38.7719994,-122.7204971,2.41,1.91,md,26,46,0.002844,0.04,nc,nc72336300,2014-11-06T19:55:04.993Z,"3km E of The Geysers, California",earthquake
2014-11-06T16:02:00.830Z,34.6083333,-118.6413333,8.7,1.93,ml,40,53,0.06805,0.23,ci,ci37285496,2014-11-06T22:01:51.360Z,"13km N of Castaic, California",earthquake
2014-11-06T15:58:01.418Z,41.9055,-119.625,0.6022,4.21,ml,5,79.57,0.505,0.1208,nn,nn00466488,2014-11-07T20:31:21.000Z,"67km ESE of Lakeview, Oregon",earthquake
2014-11-06T15:46:55.000Z,60.034,-153.3235,147.7,4,ml,,,,0.37,ak,ak11434965,2014-11-07T17:30:34.000Z,"59km SSW of Redoubt Volcano, Alaska",earthquake
2014-11-06T15:46:21.260Z,7.4334,94.3488,34.26,5.3,mb,,31,3.386,1.02,us,usc000suzb,2014-11-07T16:40:28.638Z,"128km ESE of Mohean, India",earthquake
2014-11-06T15:41:29.850Z,41.9215,-119.6581,0,3.5,mwr,,79,0.48,0.99,us,usc000suz9,2014-11-07T20:29:57.374Z,"64km ESE of Lakeview, Oregon",earthquake
2014-11-06T15:41:10.400Z,19.3322,-155.1772,4.8,1.2,Md,,169.2,0.04491576,0.15,hv,hv60798781,2014-11-06T21:18:32.597Z,"12km SSE of Volcano, Hawaii",earthquake
2014-11-06T15:18:00.000Z,62.7212,-150.5772,88.1,2.2,ml,,,,0.58,ak,ak11434960,2014-11-06T16:57:24.672Z,"50km NNW of Talkeetna, Alaska",earthquake
2014-11-06T15:11:56.260Z,41.7984,-119.6641,5,2.7,ml,,42,0.488,1.12,us,usc000suz3,2014-11-07T20:19:29.916Z,"71km SE of Lakeview, Oregon",earthquake
2014-11-06T14:59:58.380Z,38.8366661,-122.7839966,2.24,1.57,md,26,69,0.005254,0.03,nc,nc72336275,2014-11-06T18:56:05.332Z,"5km WNW of Cobb, California",earthquake
2014-11-06T14:47:15.490Z,38.8348351,-122.8806686,2.95,1.14,md,19,66,0.004022,0.03,nc,nc72336260,2014-11-06T18:27:04.652Z,"12km ENE of Cloverdale, California",earthquake
2014-11-06T14:46:46.040Z,38.8333321,-122.8808365,3.18,1.06,md,18,65,0.005294,0.02,nc,nc72336255,2014-11-06T17:07:03.287Z,"12km ENE of Cloverdale, California",earthquake
2014-11-06T14:46:29.340Z,38.8339996,-122.8799973,2.99,1.12,md,20,64,0.005007,0.03,nc,nc72336250,2014-11-06T17:57:05.324Z,"12km ENE of Cloverdale, California",earthquake
2014-11-06T14:43:10.040Z,-37.76,175.71,6,3.9,ml,,,,1.15,us,usc000sv75,2014-11-06T22:36:53.000Z,"7km NW of Matamata, New Zealand",earthquake
2014-11-06T14:16:49.600Z,41.8652,-119.6727,0.2,2.5,Ml,,280.8,0.46712395,0.45,uw,uw60918766,2014-11-07T02:31:57.004Z,"66km ESE of Lakeview, Oregon",earthquake
2014-11-06T14:12:42.700Z,20.0915,-155.5652,38.1,2,Md,,277.2,0.13474729,0.12,hv,hv60798761,2014-11-06T19:45:26.037Z,"9km W of Honoka'a, Hawaii",earthquake
2014-11-06T14:09:24.700Z,35.735,-97.3846,5,2.3,ml,,50,,0.5,us,usc000suyy,2014-11-06T22:23:23.000Z,"12km NE of Edmond, Oklahoma",earthquake
2014-11-06T14:07:46.923Z,41.8828,-119.6487,0,3.12,ml,4,144.7,0.488,0.1529,nn,nn00466473,2014-11-08T05:31:12.962Z,"66km ESE of Lakeview, Oregon",earthquake
2014-11-06T14:02:19.544Z,41.8482,-119.6556,3.0326,2.74,ml,4,95.35,0.485,0.1212,nn,nn00466472,2014-11-08T07:04:18.106Z,"68km ESE of Lakeview, Oregon",earthquake
2014-11-06T13:54:59.810Z,38.8116667,-122.7383333,2.69,2.11,md,69,51,0.008301,0.06,nc,nc72336240,2014-11-07T23:56:04.528Z,"1km SW of Cobb, California",earthquake
2014-11-06T13:43:00.969Z,41.8495,-119.6366,0,3.11,ml,3,127.69,0.499,0.2356,nn,nn00466470,2014-11-08T07:04:30.902Z,"69km ESE of Lakeview, Oregon",earthquake
2014-11-06T13:41:52.000Z,65.1795,-149.046,18.5,1.1,ml,,,,0.82,ak,ak11434953,2014-11-06T15:27:30.142Z,"61km NW of Ester, Alaska",earthquake
2014-11-06T13:10:54.230Z,38.8110008,-122.8130035,2.26,1.17,md,19,72,0.01259,0.02,nc,nc72336220,2014-11-06T16:59:07.939Z,"6km NW of The Geysers, California",earthquake
2014-11-06T13:06:00.260Z,37.9601667,-118.69,10.29,1.54,md,30,127,0.1199,0.09,nc,nc72336215,2014-11-08T02:15:06.805Z,"42km NE of Mammoth Lakes, California",earthquake
2014-11-06T13:01:07.068Z,41.8516,-119.6461,1.6787,2.35,ml,4,152.84,0.492,0.0445,nn,nn00466853,2014-11-08T05:11:05.735Z,"68km ESE of Lakeview, Oregon",earthquake
2014-11-06T13:00:38.390Z,36.8405,-119.2985,22.77,2.57,ml,85,36,0.09576,0.25,nc,nc72336210,2014-11-07T05:49:39.181Z,"12km NNW of Squaw Valley, California",earthquake
2014-11-06T12:54:34.621Z,40.8491,-119.9912,0,2.27,ml,14,285.79,0.707,,nn,nn00466467,2014-11-08T05:02:13.980Z,"59km WNW of Gerlach-Empire, Nevada",earthquake
2014-11-06T12:51:15.000Z,58.158,-155.4669,5,1,ml,,,,0.48,ak,ak11434950,2014-11-06T22:36:26.454Z,"91km SE of King Salmon, Alaska",earthquake
2014-11-06T12:27:33.000Z,60.0131,-149.9085,16.7,1.1,ml,,,,0.26,ak,ak11434949,2014-11-06T22:36:25.858Z,"27km WSW of Seward, Alaska",earthquake
2014-11-06T12:15:34.900Z,41.7908,-119.6357,0,3.6,Ml,,219.6,0.51203971,0.71,uw,uw60918611,2014-11-07T02:31:56.744Z,"64km SE of Lakeview, Oregon",earthquake
2014-11-06T12:13:26.671Z,41.9308,-119.6163,0.068,2.48,ml,4,145.32,0.512,0.0511,nn,nn00466463,2014-11-08T05:02:01.017Z,"66km ESE of Lakeview, Oregon",earthquake
2014-11-06T12:09:45.891Z,41.8572,-119.628,3.9171,2.59,ml,4,153.59,0.505,0.096,nn,nn00466462,2014-11-08T07:04:10.599Z,"69km ESE of Lakeview, Oregon",earthquake
2014-11-06T11:57:49.626Z,41.8838,-119.6434,3.2791,2.57,ml,4,149.43,0.491,0.0781,nn,nn00466461,2014-11-08T07:04:21.040Z,"67km ESE of Lakeview, Oregon",earthquake
2014-11-06T11:37:00.220Z,40.228,-121.167,5.83,1.97,md,17,90,0.06992,0.08,nc,nc72336170,2014-11-08T00:26:04.895Z,"10km SSE of Chester, California",earthquake
2014-11-06T11:18:43.110Z,37.3633333,-112.6781667,19.78,1.48,ml,12,79,0.2694,0.09,uu,uu60090957,2014-11-06T18:03:21.120Z,"37km NNW of Kanab, Utah",earthquake
2014-11-06T11:12:26.700Z,41.878,-119.6502,0,2.8,Md,,212.4,0.48509025,0.64,uw,uw60918586,2014-11-06T19:52:43.275Z,"67km ESE of Lakeview, Oregon",earthquake
2014-11-06T11:05:55.000Z,62.9922,-150.7582,108.6,1.6,ml,,,,0.29,ak,ak11434940,2014-11-06T12:45:29.839Z,"81km NNW of Talkeetna, Alaska",earthquake
2014-11-06T11:03:53.740Z,37.8666649,-121.7768326,19.04,1.86,md,20,152,0.05978,0.11,nc,nc72336155,2014-11-06T14:11:03.714Z,"8km SW of Brentwood, California",earthquake
2014-11-06T10:56:01.520Z,33.3031667,-115.6646667,9.13,1.15,ml,25,97,0.07584,0.25,ci,ci37285464,2014-11-06T22:20:43.870Z,"15km WNW of Niland, California",earthquake
2014-11-06T10:18:40.760Z,38.7563333,-122.7251667,3.04,2.61,md,78,27,0.01556,0.07,nc,nc72336105,2014-11-07T03:40:05.060Z,"3km SE of The Geysers, California",earthquake
2014-11-06T10:17:39.800Z,41.8595,-119.6298,0,2.4,Md,,216,0.50305656,0.61,uw,uw60918576,2014-11-06T19:48:32.910Z,"69km ESE of Lakeview, Oregon",earthquake
2014-11-06T10:13:40.050Z,64.4131,-17.8623,10,4.5,mb,,105,1.532,1.64,us,usc000suxx,2014-11-06T18:16:19.562Z,"124km NNE of Vik, Iceland",earthquake
2014-11-06T10:10:47.700Z,33.8816667,-117.9478333,4.63,1.49,ml,37,65,0.0233,0.26,ci,ci37285448,2014-11-06T22:16:37.560Z,"2km WNW of Fullerton, California",earthquake
2014-11-06T10:02:23.400Z,41.8407,-119.6525,0,2.7,Md,,216,0.48509025,0.44,uw,uw60918571,2014-11-06T19:45:18.654Z,"69km SE of Lakeview, Oregon",earthquake
2014-11-06T09:58:42.960Z,32.9153333,-115.8698333,1,1.43,ml,29,35,0.05489,0.27,ci,ci37285440,2014-11-06T23:59:58.100Z,"21km NW of Seeley, California",earthquake
2014-11-06T09:56:19.680Z,37.8208333,-112.9796667,-0.32,1.49,ml,13,55,0.2408,0.19,uu,uu60090947,2014-11-06T17:57:37.760Z,"6km NE of Enoch, Utah",earthquake
2014-11-06T09:54:57.500Z,38.8358333,-122.7613333,1.07,2.68,md,80,31,0.00119,0.06,nc,nc72336075,2014-11-07T03:11:07.063Z,"3km WNW of Cobb, California",earthquake
2014-11-06T09:46:53.000Z,59.8321,-153.096,118.7,2.4,ml,,,,0.68,ak,ak11434917,2014-11-06T11:21:22.176Z,"71km W of Anchor Point, Alaska",earthquake
2014-11-06T09:33:50.190Z,33.9241667,-117.1766667,13.37,1.21,ml,48,31,0.02338,0.28,ci,ci37285432,2014-11-06T19:22:58.890Z,"5km ESE of Moreno Valley, California",earthquake
2014-11-06T09:30:30.000Z,41.8745,-119.653,0,2.5,Md,,212.4,0.48509025,0.57,uw,uw60918566,2014-11-06T19:40:47.903Z,"67km ESE of Lakeview, Oregon",earthquake
2014-11-06T09:18:31.100Z,41.8443,-119.661,0,2.6,Md,,216,0.48509025,0.37,uw,uw60918561,2014-11-07T02:31:56.175Z,"68km SE of Lakeview, Oregon",earthquake
2014-11-06T09:09:08.390Z,37.347,-112.6926667,5.92,1.03,md,6,178,0.2778,0.03,uu,uu60090942,2014-11-10T15:46:35.720Z,"36km NNW of Kanab, Utah",earthquake
2014-11-06T09:08:09.000Z,41.8453,-119.6125,0,2.4,Md,,284.4,0.52102286,0.8,uw,uw60918551,2014-11-06T19:32:16.191Z,"71km ESE of Lakeview, Oregon",earthquake
2014-11-06T09:06:25.820Z,36.1476667,-118.0548333,1.1,1.8,ml,31,80,0.1646,0.18,ci,ci37285408,2014-11-06T23:54:56.190Z,"50km S of Lone Pine, California",earthquake
2014-11-06T08:54:50.600Z,41.8745,-119.6525,0,2.6,Md,,216,0.48509025,0.64,uw,uw60918546,2014-11-06T19:27:34.940Z,"67km ESE of Lakeview, Oregon",earthquake
2014-11-06T08:52:52.738Z,41.9314,-119.6407,0,2.88,ml,4,126.76,0.494,0.1495,nn,nn00466443,2014-11-07T22:44:54.302Z,"64km ESE of Lakeview, Oregon",earthquake
2014-11-06T08:43:59.000Z,60.705,-146.81,24.3,1.8,ml,,,,1.05,ak,ak11434910,2014-11-06T10:04:25.666Z,"53km SSW of Valdez, Alaska",earthquake
2014-11-06T08:42:35.100Z,41.797,-119.6142,0,2.4,Md,,219.6,0.52102286,0.72,uw,uw60918536,2014-11-06T19:20:17.863Z,"74km SE of Lakeview, Oregon",earthquake
2014-11-06T08:40:14.800Z,41.839,-119.5917,0.1,2.5,Md,,284.4,0.53000602,0.51,uw,uw60918531,2014-11-06T19:18:03.080Z,"73km ESE of Lakeview, Oregon",earthquake
2014-11-06T08:34:46.504Z,41.9042,-119.656,5.2567,4.71,ml,8,78.35,0.482,0.1671,nn,nn00466441,2014-11-10T20:33:22.205Z,"68km ESE of Lakeview, Oregon",earthquake
2014-11-06T08:34:37.280Z,38.8253326,-122.8539963,2.59,1.53,md,26,54,0.003151,0.03,nc,nc72335990,2014-11-06T11:45:07.416Z,"10km WNW of The Geysers, California",earthquake
2014-11-06T08:34:27.410Z,40.2353333,-123.644,27.27,1.87,md,26,48,0.05955,0.1,nc,nc72336000,2014-11-07T09:51:05.518Z,"19km NE of Redway, California",earthquake
2014-11-06T08:31:50.160Z,41.8746,-119.6197,3.5158,2.91,ml,4,146.02,0.51,0.0822,nn,nn00466440,2014-11-07T22:35:10.463Z,"69km ESE of Lakeview, Oregon",earthquake
2014-11-06T08:28:20.000Z,63.1104,-150.3419,95,1.4,ml,,,,0.52,ak,ak11434895,2014-11-06T10:04:20.797Z,"76km WSW of Cantwell, Alaska",earthquake
2014-11-06T08:15:24.000Z,60.3974,-152.4627,74.4,1.7,ml,,,,0.43,ak,ak11434893,2014-11-06T10:04:04.791Z,"18km ESE of Redoubt Volcano, Alaska",earthquake
2014-11-06T08:13:38.000Z,60.5085,-151.7895,88.3,1.4,ml,,,,0.46,ak,ak11434892,2014-11-06T10:03:59.507Z,"29km WNW of Kalifornsky, Alaska",earthquake
2014-11-06T08:00:00.996Z,41.8884,-119.6313,4.3883,3.74,ml,5,77.37,0.5,0.186,nn,nn00466439,2014-11-07T02:41:47.677Z,"60km ESE of Lakeview, Oregon",earthquake
2014-11-06T07:42:21.413Z,41.8507,-119.5952,0,2.66,ml,3,155.24,0.53,0.1708,nn,nn00466438,2014-11-07T22:35:14.870Z,"72km ESE of Lakeview, Oregon",earthquake
2014-11-06T07:39:56.530Z,37.1983,-98.0378,5,2.4,mb_lg,,97,0.06,0.34,us,usc000sv6u,2014-11-07T06:00:00.607Z,"5km N of Anthony, Kansas",earthquake
2014-11-06T07:28:31.300Z,18.4281,-65.852,81,2.7,Md,5,234,0.15451023,0.2,pr,pr14310001,2014-11-06T15:30:57.238Z,"0km SE of Suarez, Puerto Rico",earthquake
2014-11-06T07:27:44.000Z,51.6095,-177.0956,53.6,3.7,ml,,,,0.42,ak,ak11434876,2014-11-06T21:19:23.120Z,"42km SW of Adak, Alaska",earthquake
2014-11-06T07:12:01.940Z,41.8906,-119.6497,0.0573,3.65,ml,5,77.49,0.487,0.2688,nn,nn00466436,2014-11-08T04:09:44.000Z,"66km ESE of Lakeview, Oregon",earthquake
2014-11-06T07:11:44.000Z,62.6099,-151.4399,66.3,1.6,ml,,,,0.76,ak,ak11434874,2014-11-06T08:46:35.749Z,"75km WNW of Talkeetna, Alaska",earthquake
2014-11-06T06:53:02.599Z,41.8695,-119.6132,4.2098,2.66,ml,3,146.36,0.515,0.13,nn,nn00466435,2014-11-07T22:20:29.827Z,"70km ESE of Lakeview, Oregon",earthquake
2014-11-06T06:48:21.800Z,32.8935,-116.2483333,6.37,1.29,ml,31,86,0.02248,0.33,ci,ci37285376,2014-11-06T19:21:08.280Z,"27km ENE of Pine Valley, California",earthquake
2014-11-06T06:40:31.470Z,37.2861667,-118.3918333,10.19,1.41,md,20,240,0.1177,0.07,nc,nc72335935,2014-11-06T20:54:04.337Z,"8km S of Bishop, California",earthquake
2014-11-06T06:39:09.976Z,41.6523,-119.9204,16,1.78,ml,4,261.33,1.489,,nn,nn00466432,2014-11-10T19:05:56.059Z,"55km ENE of Alturas, California",earthquake
2014-11-06T06:37:29.610Z,36.4015,-117.8715,12.41,1.24,ml,19,117,0.1585,0.24,ci,ci37285368,2014-11-06T19:21:23.730Z,"28km SE of Lone Pine, California",earthquake
2014-11-06T06:36:49.300Z,37.2898333,-118.3958333,9.69,1.62,md,32,98,0.1178,0.06,nc,nc72335925,2014-11-07T08:30:06.382Z,"8km S of Bishop, California",earthquake
2014-11-06T06:19:36.360Z,37.0495,-97.9144,5,2.5,mb_lg,,64,0.067,0.26,us,usc000suwr,2014-11-07T06:14:14.784Z,"15km SE of Anthony, Kansas",earthquake
2014-11-06T06:10:43.000Z,62.7873,-150.2618,94.1,1.5,ml,,,,0.66,ak,ak11434871,2014-11-06T07:24:16.949Z,"52km N of Talkeetna, Alaska",earthquake
2014-11-06T06:00:42.000Z,62.0377,-148.9494,119.1,1.3,ml,,,,1.02,ak,ak11434868,2014-11-06T07:24:27.289Z,"27km N of Sutton-Alpine, Alaska",earthquake
2014-11-06T05:55:26.000Z,60.5988,-152.1614,41.8,2.1,ml,,,,0.69,ak,ak11434869,2014-11-06T07:24:12.831Z,"34km ENE of Redoubt Volcano, Alaska",earthquake
2014-11-06T05:48:27.200Z,37.6393318,-118.9248352,7.51,1.06,md,13,83,0.02168,0.04,nc,nc72335915,2014-11-06T06:22:03.357Z,"4km ESE of Mammoth Lakes, California",earthquake
2014-11-06T05:31:11.000Z,65.3615,-148.0279,14.2,1.3,ml,,,,0.74,ak,ak11434866,2014-11-06T07:24:17.601Z,"57km N of College, Alaska",earthquake
2014-11-06T05:29:12.178Z,41.942,-119.6407,0,2.55,ml,3,224.3,0.495,0.2462,nn,nn00466428,2014-11-07T22:14:57.463Z,"64km ESE of Lakeview, Oregon",earthquake
2014-11-06T05:26:17.620Z,37.6393318,-118.9266663,8.1,1.33,md,17,70,0.02272,0.02,nc,nc72335900,2014-11-10T19:05:46.905Z,"5km SE of Mammoth Lakes, California",earthquake
2014-11-06T05:24:54.090Z,37.6404991,-118.9283371,7.43,1.09,md,15,86,0.02296,0.04,nc,nc72335885,2014-11-06T06:02:02.124Z,"3km ESE of Mammoth Lakes, California",earthquake
2014-11-06T05:15:57.546Z,41.8302,-119.6212,2.5894,3.13,ml,4,146.57,0.513,0.0645,nn,nn00466426,2014-11-07T22:10:06.885Z,"72km ESE of Lakeview, Oregon",earthquake
2014-11-06T04:45:59.500Z,18.9941,-63.9567,22,3.2,Md,5,324,0.84890794,0.4,pr,pr14310000,2014-11-06T12:48:36.303Z,"94km NE of Road Town, British Virgin Islands",earthquake
2014-11-06T04:39:09.600Z,46.7993,-112.1806,6.9,1,mc,20,133.199989344001,0.114086,0.1,mb,mb14280147,2014-11-10T17:16:34.948Z,"11km NW of Helena Valley Northwest, Montana",earthquake
2014-11-06T04:37:54.000Z,63.4205,-151.3375,0,2.2,ml,,,,0.56,ak,ak11434862,2014-11-06T06:11:38.759Z,"119km W of Cantwell, Alaska",earthquake
2014-11-06T04:25:21.000Z,56.5304,-156.3083,70.6,2.8,ml,,,,0.5,ak,ak11434859,2014-11-06T21:18:24.490Z,"89km NNW of Chirikof Island, Alaska",earthquake
2014-11-06T04:24:42.830Z,37.1792,-98.0211,5,2.6,mb_lg,,94,0.062,0.38,us,usc000suw7,2014-11-09T02:38:42.237Z,"3km NNE of Anthony, Kansas",earthquake
2014-11-06T04:21:50.000Z,61.2186,-152.4964,0,1,ml,,,,0.43,ak,ak11434857,2014-11-06T06:11:39.452Z,"82km N of Redoubt Volcano, Alaska",earthquake
2014-11-06T04:19:37.900Z,41.8582,-119.6497,0,2.4,Md,,216,0.48509025,0.62,uw,uw60918311,2014-11-06T20:09:59.212Z,"68km ESE of Lakeview, Oregon",earthquake
2014-11-06T04:07:23.219Z,41.8757,-119.6171,1.4848,2.63,ml,4,176.59,0.511,0.0165,nn,nn00466422,2014-11-07T22:03:59.020Z,"69km ESE of Lakeview, Oregon",earthquake
2014-11-06T04:02:03.100Z,41.8375,-119.6533,0,2.3,Md,,284.4,0.48509025,0.51,uw,uw60918301,2014-11-06T20:04:12.588Z,"69km SE of Lakeview, Oregon",earthquake
2014-11-06T03:54:23.000Z,60.3562,-151.6223,39.7,1.5,ml,,,,0.3,ak,ak11434852,2014-11-06T05:06:51.588Z,"17km W of Cohoe, Alaska",earthquake
2014-11-06T03:38:55.000Z,59.1963,-138.5414,1.1,2.8,ml,,,,0.69,ak,ak11434849,2014-11-06T21:19:19.534Z,"77km ESE of Yakutat, Alaska",earthquake
2014-11-06T03:38:10.000Z,57.3096,-154.9292,46.7,2.1,ml,,,,0.11,ak,ak11434848,2014-11-06T05:06:50.998Z,"62km WSW of Larsen Bay, Alaska",earthquake
2014-11-06T03:31:19.000Z,62.9417,-150.7778,102.8,2,ml,,,,0.37,ak,ak11434845,2014-11-06T05:06:50.352Z,"76km NNW of Talkeetna, Alaska",earthquake
2014-11-06T03:28:24.300Z,19.383,-155.4758,10.3,1,Md,,104.4,0.01796631,0.11,hv,hv60798651,2014-11-06T19:53:41.105Z,"19km N of Pahala, Hawaii",earthquake
2014-11-06T03:18:10.500Z,41.8193,-119.6757,4.1,2.2,Md,,216,0.4761071,0.26,uw,uw60918291,2014-11-06T06:14:44.675Z,"69km SE of Lakeview, Oregon",earthquake
2014-11-06T03:15:09.162Z,41.8808,-119.6014,2.6681,2.51,ml,4,146.69,0.523,0.1526,nn,nn00466417,2014-11-07T02:40:42.931Z,"70km ESE of Lakeview, Oregon",earthquake
2014-11-06T03:13:01.000Z,60.156,-151.1501,57,3.1,ml,,,,0.49,ak,ak11434838,2014-11-06T21:18:07.613Z,"25km SSE of Cohoe, Alaska",earthquake
2014-11-06T03:12:13.750Z,34.3816667,-118.6685,2.24,1.32,ml,20,65,0.05867,0.37,ci,ci37285352,2014-11-08T00:30:59.180Z,"7km S of Val Verde, California",earthquake
2014-11-06T03:11:12.547Z,41.8947,-119.5968,0,2.09,ml,3,242.03,0.526,0.1555,nn,nn00466416,2014-11-07T21:58:15.461Z,"70km ESE of Lakeview, Oregon",earthquake
2014-11-06T03:01:37.080Z,41.9005,-119.6111,0,2.3,ml,3,240.99,0.515,0.0553,nn,nn00466420,2014-11-07T02:39:37.960Z,"68km ESE of Lakeview, Oregon",earthquake
2014-11-06T02:54:06.920Z,37.3623333,-112.679,20.03,1.24,ml,9,92,0.2699,0.08,uu,uu60090912,2014-11-06T17:41:05.900Z,"37km NNW of Kanab, Utah",earthquake
2014-11-06T02:45:43.930Z,37.1983,-98.0332,5,2.5,mb_lg,,123,0.057,0.39,us,usc000sv6m,2014-11-06T22:19:09.000Z,"4km N of Anthony, Kansas",earthquake
2014-11-06T02:41:43.000Z,61.0887,-150.6079,44.6,1.6,ml,,,,0.26,ak,ak11434835,2014-11-06T05:06:48.862Z,"40km WSW of Anchorage, Alaska",earthquake
2014-11-06T02:28:36.850Z,37.3605,-112.6905,5.98,1.01,md,8,103,0.2668,0.16,uu,uu60090907,2014-11-06T17:20:02.760Z,"37km NNW of Kanab, Utah",earthquake
2014-11-06T02:13:53.800Z,36.4571,-89.561,8.5,1.6,md,28,39.5999968320003,0.05389892,0.06,nm,nm60020603,2014-11-10T14:32:38.297Z,"11km NW of Tiptonville, Tennessee",earthquake
2014-11-06T02:12:50.200Z,-8.3723,108.0876,43.07,4.7,mb,,39,0.855,1.28,us,usc000suve,2014-11-06T10:15:31.891Z,"65km SSW of Sindangsari, Indonesia",earthquake
2014-11-06T02:12:47.815Z,41.8748,-119.6381,0.0876,3.4,ml,5,76.68,0.496,0.0961,nn,nn00466410,2014-11-10T20:41:03.767Z,"68km ESE of Lakeview, Oregon",earthquake
2014-11-06T01:59:50.766Z,41.8853,-119.6235,0,2.49,ml,3,147.17,0.506,0.1923,nn,nn00466407,2014-11-07T21:52:53.464Z,"68km ESE of Lakeview, Oregon",earthquake
2014-11-06T01:51:24.000Z,60.2462,-153.0651,140.6,2.4,ml,,,,0.82,ak,ak11434725,2014-11-06T03:18:58.187Z,"32km SW of Redoubt Volcano, Alaska",earthquake
2014-11-06T01:35:02.570Z,37.2229,-98.0486,10.62,3.3,mb_lg,,114,0.062,0.31,us,usc000suv5,2014-11-07T05:00:00.651Z,"7km NNW of Anthony, Kansas",earthquake
2014-11-06T01:33:15.000Z,62.3358,-151.4111,90,1.8,ml,,,,,ak,ak11434719,2014-11-06T03:18:59.459Z,"67km W of Talkeetna, Alaska",earthquake
2014-11-06T01:31:16.000Z,60.3624,-140.6652,16.1,1,ml,,,,0.67,ak,ak11434718,2014-11-06T21:17:25.979Z,"103km ENE of Cape Yakataga, Alaska",earthquake
2014-11-06T01:21:11.480Z,41.8799,-119.6304,0,3.71,ml,5,76.94,0.501,0.1226,nn,nn00466401,2014-11-10T20:40:45.334Z,"68km ESE of Lakeview, Oregon",earthquake
2014-11-06T01:20:48.000Z,62.0714,-145.391,16.8,1.6,ml,,,,0.81,ak,ak11434708,2014-11-06T03:18:58.783Z,"9km ESE of Glennallen, Alaska",earthquake
2014-11-06T01:17:10.961Z,41.8649,-119.6349,0.7049,3.54,ml,5,76.19,0.499,0.0691,nn,nn00466400,2014-11-10T20:40:30.194Z,"68km ESE of Lakeview, Oregon",earthquake
2014-11-06T00:54:37.700Z,41.8438,-119.6765,8.2,2.3,Md,,216,1.2576414,0.39,uw,uw60918211,2014-11-07T05:56:49.435Z,"67km SE of Lakeview, Oregon",earthquake
2014-11-06T00:38:15.160Z,36.5295,-121.1173333,7.03,2.88,ml,82,51,0.02186,0.08,nc,nc72335715,2014-11-06T21:23:04.592Z,"22km ENE of Soledad, California",earthquake
2014-11-06T00:32:54.200Z,48.038,-120.3153,16.7,1.5,Md,,90,0.03593261,0.26,uw,uw60918201,2014-11-06T01:20:24.858Z,"18km NNW of Granite Falls, Washington",earthquake
